device,driver_version,driver_raw,motion,solver,cloth_nodes,directed_mesh_edges,proxy_vertices,samples,stage,mean_ms,min_ms,p95_ms,max_ms
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_09_node,0.459869,0.401408,0.647552,0.980128
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_10_edge,1.124295,0.958368,1.844000,2.622080
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_10_node,0.461405,0.388128,0.672768,1.082144
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_11_edge,1.072325,0.945152,1.476608,1.798272
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_11_node,0.497933,0.388480,0.974240,1.042208
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_12_edge,1.201435,0.956416,2.037056,2.551808
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_12_node,0.475935,0.398880,0.666624,1.041408
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_13_edge,1.164023,0.983040,1.899360,2.087424
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_13_node,0.484661,0.399264,0.791584,1.110304
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_14_edge,1.134211,0.969312,1.693600,1.943456
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_14_node,0.487142,0.405824,0.742400,1.310688
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,encoder_total,0.890152,0.770048,1.403552,2.001696
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,processor_15_total,24.357159,22.204960,25.750752,26.878976
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,decoder_integrate,0.060288,0.048992,0.051200,0.644096
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,total,26.023477,24.386848,27.400736,28.340256
